ASSERTION	AAECAAIFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1706091229233	 	3.9.5
USER	***** PRL Case Flags 2.1 Journey *****	START	1706091229740
GROUP	XUI_PRL_031_SelectCase	1706091316316	1706091318133	1813	OK
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_005_SelectApplication	1706091318135	1706091318203	OK	 
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_010_SelectApplication	1706091318204	1706091319283	OK	 
GROUP	XUI_PRL_032_SelectApplication	1706091318133	1706091319285	1147	OK
REQUEST	XUI_PRL_033_SelectSupport	XUI_PRL_033_005_SelectSupport	1706091319286	1706091319354	OK	 
GROUP	XUI_PRL_033_SelectSupport	1706091319285	1706091319355	68	OK
REQUEST	XUI_PRL_034_SelectCaseDocuments	XUI_PRL_034_005_SelectCaseDocuments	1706091319356	1706091319673	OK	 
GROUP	XUI_PRL_034_SelectCaseDocuments	1706091319355	1706091319675	317	OK
REQUEST	XUI_PRL_035_SelectHistory	XUI_PRL_035_005_SelectHistory	1706091319676	1706091319797	OK	 
GROUP	XUI_PRL_035_SelectHistory	1706091319675	1706091319798	121	OK
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_005_SelectServiceRequest	1706091319799	1706091319854	OK	 
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_010_SelectServiceRequest	1706091319857	1706091320692	OK	 
GROUP	XUI_PRL_036_SelectServiceRequest	1706091319798	1706091320693	890	OK
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_005_SelectParties	1706091320694	1706091320757	OK	 
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_010_SelectParties	1706091320759	1706091321984	OK	 
GROUP	XUI_PRL_037_SelectParties	1706091320693	1706091321985	1288	OK
REQUEST	XUI_PRL_031_SelectCase	XUI_PRL_031_005_SelectCase	1706091321995	1706091324233	OK	 
GROUP	XUI_PRL_031_SelectCase	1706091321993	1706091324235	2238	OK
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_005_SelectApplication	1706091324236	1706091324316	OK	 
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_010_SelectApplication	1706091324318	1706091325168	OK	 
GROUP	XUI_PRL_032_SelectApplication	1706091324235	1706091325170	930	OK
REQUEST	XUI_PRL_033_SelectSupport	XUI_PRL_033_005_SelectSupport	1706091325172	1706091325317	OK	 
GROUP	XUI_PRL_033_SelectSupport	1706091325170	1706091325318	145	OK
REQUEST	XUI_PRL_034_SelectCaseDocuments	XUI_PRL_034_005_SelectCaseDocuments	1706091325319	1706091325495	OK	 
GROUP	XUI_PRL_034_SelectCaseDocuments	1706091325318	1706091325496	176	OK
REQUEST	XUI_PRL_035_SelectHistory	XUI_PRL_035_005_SelectHistory	1706091325497	1706091325673	OK	 
GROUP	XUI_PRL_035_SelectHistory	1706091325496	1706091325675	176	OK
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_005_SelectServiceRequest	1706091325676	1706091325851	OK	 
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_010_SelectServiceRequest	1706091325854	1706091326582	OK	 
GROUP	XUI_PRL_036_SelectServiceRequest	1706091325675	1706091326584	903	OK
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_005_SelectParties	1706091326585	1706091326898	OK	 
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_010_SelectParties	1706091326901	1706091328185	OK	 
GROUP	XUI_PRL_037_SelectParties	1706091326584	1706091328186	1597	OK
REQUEST	XUI_PRL_031_SelectCase	XUI_PRL_031_005_SelectCase	1706091328187	1706091330874	OK	 
GROUP	XUI_PRL_031_SelectCase	1706091328186	1706091330876	2687	OK
